t_ms,pwm,rpm,Fx,Fy,Fz,Tx,Ty,Tz,Current_mA,ADC_Current_mA
3800737,1000,16.0,-0.1727,0.2051,-0.1670,-0.01384,-0.01703,-0.00248,0.0,
3800757,1000,16.0,0.2083,0.0201,0.0980,0.00016,0.01697,-0.00048,0.0,
3800777,1000,16.0,-0.1287,0.1611,-0.0040,-0.00884,-0.00803,-0.00348,0.0,
3800797,1000,16.0,-0.0067,0.0331,-0.0080,-0.00384,-0.00003,-0.00048,0.0,
3800817,1000,16.0,-0.4927,0.3311,-0.0190,-0.02784,-0.03803,0.00352,0.0,
3800837,1000,16.0,0.6203,0.0411,-0.0180,-0.00884,0.04797,0.00452,0.0,
3800857,1000,16.0,0.5833,-0.1709,0.1480,0.01816,0.03797,-0.00448,0.0,
3800877,1000,16.0,0.4713,0.0721,0.0510,-0.00584,0.03097,0.00152,0.0,
3800897,1000,16.0,0.4863,-0.1159,0.0360,0.01316,0.03097,-0.00648,0.0,
3800917,1000,16.0,-0.0457,-0.0139,0.0270,0.00716,-0.00503,-0.00448,0.0,
3800937,1000,16.0,-0.1847,0.1891,-0.0770,-0.02084,-0.01303,0.00852,0.0,
3800957,1000,16.0,0.3863,-0.3009,0.1530,0.02916,0.02997,-0.00748,0.0,
3800977,1000,16.0,0.2013,-0.3759,0.0960,0.04316,0.01497,-0.01248,0.0,
3800997,1000,16.0,-0.3827,0.0871,-0.0640,0.00616,-0.02803,-0.00648,0.0,
3801017,1000,16.0,-0.0547,0.1851,-0.0790,-0.01084,-0.01103,-0.00248,0.0,
3801037,1000,16.0,-0.5027,-0.0599,0.1110,0.00816,-0.03703,-0.00748,0.0,
3801057,1000,16.0,-0.0977,-0.0819,-0.0100,0.00716,-0.00903,-0.00048,0.0,
3801077,1000,16.0,0.0573,0.1101,0.0700,-0.00584,-0.00003,0.00052,0.0,
3801097,1000,16.0,0.2093,-0.0339,0.0310,0.01016,0.00897,-0.00048,0.0,
3801117,1000,16.0,0.0273,0.0761,-0.0100,0.00216,0.00097,-0.00148,0.0,
3801137,1000,16.0,0.0283,0.0811,0.0740,-0.00484,-0.00203,-0.00048,0.0,
3801157,1000,16.0,-0.0637,0.2511,-0.0100,-0.01984,-0.01403,0.00252,0.0,
3801177,1000,16.0,-0.1607,0.2391,0.0130,-0.01684,-0.01503,-0.00048,0.0,
3801197,1000,16.0,0.0463,0.2141,0.1110,-0.01284,0.00097,-0.00048,0.0,
3801217,1000,16.0,0.0623,-0.0629,0.0780,0.00616,-0.00003,-0.00148,0.0,
3801237,1000,16.0,-0.1007,0.0621,0.0370,-0.00484,-0.00903,-0.00148,0.0,
3801257,1000,16.0,0.1713,-0.1109,0.0790,0.01816,0.00997,-0.00748,0.0,
3801277,1000,16.0,0.2273,-0.2499,0.0490,0.02416,0.01697,-0.00548,0.0,
3801297,1000,16.0,0.2713,-0.1569,0.1930,0.01216,0.01897,-0.00548,0.0,
3801317,1000,16.0,-0.4647,0.2531,-0.1120,-0.01084,-0.03703,-0.00148,0.0,
3801337,1000,16.0,0.2523,0.0721,0.0230,-0.00284,0.01697,0.00152,0.0,
3801357,1000,16.0,-0.2127,0.1531,-0.0930,-0.01084,-0.01903,-0.00348,0.0,
3801377,1000,16.0,0.1013,-0.1649,0.0660,0.01716,0.00397,-0.00348,0.0,
3801397,1000,16.0,-0.1027,-0.0649,0.0630,0.00916,-0.01203,-0.00748,0.0,
3801417,1000,16.0,0.3313,-0.2819,0.0310,0.03116,0.02397,-0.01048,0.0,
3801437,1000,16.0,-0.0277,0.1921,-0.0640,-0.01384,0.00097,0.00152,0.0,
3801457,1000,16.0,0.5843,-0.2469,0.1550,0.02716,0.04197,-0.00448,0.0,
3801477,1000,16.0,0.1143,-0.0319,-0.0450,0.00316,0.00897,-0.00048,0.0,
3801497,1000,16.0,-0.0087,-0.0029,0.1380,0.00216,-0.00203,-0.00348,0.0,
3801517,1000,16.0,0.2153,0.0011,0.0990,0.00616,0.01097,-0.00348,0.0,
3801537,1000,16.0,0.3973,-0.0179,0.0080,0.00916,0.02797,-0.00548,0.0,
3801557,1000,16.0,-0.1447,0.0231,-0.0980,0.00016,-0.01303,-0.00048,0.0,
3801577,1000,16.0,0.0803,-0.0409,0.0640,0.00216,0.00397,-0.00148,0.0,
3801597,1000,16.0,-0.2107,0.1441,-0.0220,-0.00884,-0.02103,0.00152,0.0,
3801617,1000,16.0,0.0613,0.0381,-0.0700,0.00416,-0.00003,0.00052,0.0,
3801637,1000,16.0,-0.2307,0.2351,0.1430,-0.01284,-0.02203,0.00252,0.0,
3801657,1000,16.0,-0.0367,-0.0179,0.0740,0.00616,-0.00803,-0.00348,0.0,
3801677,1000,16.0,0.1303,-0.0219,0.0570,0.00916,0.00397,-0.00348,0.0,
3801697,1000,16.0,-0.0347,-0.0669,-0.0020,0.01716,-0.00703,-0.00748,0.0,
3801717,1000,16.0,0.0513,0.1331,0.0600,-0.01184,0.00597,0.00252,0.0,
3801737,1000,16.0,0.1813,-0.0349,0.0460,0.01216,0.01097,-0.00448,0.0,
3801757,1000,16.0,0.0923,-0.0039,0.0650,0.01016,0.00397,-0.00748,0.0,
3801777,1000,16.0,0.1443,-0.1219,-0.0700,0.01316,0.01297,-0.00248,0.0,
3801797,1000,16.0,0.1483,-0.0249,0.0370,0.00816,0.00397,-0.00348,0.0,
3801817,1000,16.0,0.1023,0.0161,0.0210,0.00216,0.00997,-0.00348,0.0,
3801837,1000,16.0,0.1013,0.0951,0.0260,-0.00584,0.00097,0.00452,0.0,
3801857,1000,16.0,0.3183,0.0121,0.0650,0.00116,0.02497,-0.00048,0.0,
3801877,1000,16.0,0.1413,0.0041,-0.0650,0.00016,0.00897,-0.00248,0.0,
3801897,1000,16.0,0.2333,0.0061,-0.0070,0.00116,0.01697,-0.00048,0.0,
3801917,1000,16.0,-0.2547,0.2181,0.0150,-0.00784,-0.02403,-0.00448,0.0,
3801937,1000,16.0,0.4383,-0.1589,0.2040,0.01416,0.02897,-0.00648,0.0,
3801957,1000,16.0,-0.1547,0.0961,-0.0760,-0.00484,-0.01103,-0.00248,0.0,
3801977,1000,16.0,-0.0467,0.1661,0.0360,-0.00884,-0.00903,0.00052,0.0,
3801997,1000,16.0,-0.0977,0.0441,0.0230,-0.00484,-0.01203,-0.00248,0.0,
3802017,1000,16.0,0.0393,0.1201,-0.1520,-0.00884,-0.00203,-0.00048,0.0,
3802037,1000,16.0,0.2153,-0.0299,0.0740,0.01016,0.00997,-0.00548,0.0,
