t_ms,pwm,rpm,Fx,Fy,Fz,Tx,Ty,Tz,Current_mA,ADC_Current_mA
1724340,1000,572.0,0.0671,0.0864,0.1090,-0.00389,0.00641,0.00371,0.0,
1724360,1000,572.0,-0.0759,0.1494,0.0720,-0.00689,-0.01059,-0.00029,0.0,
1724380,1000,572.0,0.0831,0.1014,0.1630,-0.01389,0.00941,0.00771,0.0,
1724400,1000,572.0,-0.0829,0.1784,0.1090,-0.01689,-0.00559,0.00571,0.0,
1724420,1000,572.0,0.2751,-0.1926,0.1460,0.02111,0.02441,-0.00029,0.0,
1724440,1000,572.0,-0.1119,0.1014,0.1780,-0.01089,-0.00759,0.00371,0.0,
1724460,1000,572.0,0.3331,0.0314,0.1870,-0.00389,0.02341,0.00371,0.0,
1724480,1000,572.0,-0.1059,0.0994,0.0860,-0.00389,-0.00559,0.00071,0.0,
1724500,1000,572.0,-0.3829,0.2674,0.0020,-0.02389,-0.02959,0.00471,0.0,
1724520,1000,572.0,-0.3049,-0.1086,0.0620,0.02111,-0.03059,-0.00529,0.0,
1724540,1000,572.0,-0.3729,-0.0026,0.0410,0.00911,-0.02659,-0.00429,0.0,
1724560,1000,572.0,-0.6499,0.3394,0.0640,-0.03189,-0.05359,0.00571,0.0,
1724580,1000,572.0,-0.3809,0.3494,0.0280,-0.03189,-0.02859,0.00871,0.0,
1724600,1000,572.0,-0.5869,0.2274,0.0150,-0.01789,-0.04459,0.00271,0.0,
1724620,1000,572.0,0.2041,-0.2326,0.0690,0.02711,0.01641,-0.00429,0.0,
1724640,1000,572.0,-0.4339,0.2174,0.0500,-0.01989,-0.02959,0.00471,0.0,
1724660,1000,572.0,-0.6139,0.3324,-0.0320,-0.02689,-0.04459,0.00271,0.0,
1724680,1000,572.0,0.6111,-0.0976,0.1490,0.00511,0.05241,0.00471,0.0,
1724700,1000,572.0,0.6001,0.1464,0.1040,-0.01189,0.04441,0.00571,0.0,
1724720,1000,572.0,0.2801,0.1854,0.0690,-0.02289,0.02641,0.00971,0.0,
1724740,1000,572.0,0.3031,0.1754,0.1100,-0.02289,0.02441,0.01071,0.0,
1724760,1000,572.0,-0.1909,0.1374,-0.0220,-0.00489,-0.01959,-0.00129,0.0,
1724780,1000,572.0,0.6111,0.0194,0.2360,0.00211,0.04241,0.00071,0.0,
1724800,1000,572.0,0.6021,0.0434,0.1210,-0.00689,0.05041,0.00671,0.0,
1724820,1000,572.0,-0.3819,0.3994,0.0730,-0.04089,-0.02659,0.01171,0.0,
1724840,1000,572.0,-0.7149,0.2944,-0.0030,-0.02089,-0.05859,0.00371,0.0,
1724860,1000,572.0,-0.3769,0.3194,0.0400,-0.02689,-0.03059,0.00271,0.0,
1724880,1000,572.0,0.3031,-0.0116,0.2130,0.01211,0.01641,-0.00029,0.0,
1724900,1000,572.0,-0.1509,-0.0926,0.1470,0.01611,-0.00959,-0.00329,0.0,
1724920,1000,572.0,0.1711,-0.0076,0.1210,-0.00589,0.01341,0.00571,0.0,
1724940,1000,572.0,0.5451,-0.0886,0.2830,0.00411,0.04341,0.00071,0.0,
1724960,1000,572.0,0.1751,-0.1876,0.0760,0.01611,0.01241,0.00071,0.0,
1724980,1000,572.0,-0.1669,0.2934,0.0780,-0.02889,-0.01859,0.00771,0.0,
1725000,1000,572.0,-0.2649,0.0324,0.0450,0.00311,-0.02159,-0.00329,0.0,
1725020,1000,572.0,0.5341,-0.1736,0.0830,0.02111,0.03941,0.00171,0.0,
1725040,1000,572.0,-0.3089,0.0614,0.1780,0.00311,-0.02659,-0.00229,0.0,
1725060,1000,572.0,-0.4729,0.2384,-0.0280,-0.01589,-0.03959,0.00371,0.0,
1725080,1000,572.0,0.2701,0.1074,-0.0220,-0.00789,0.01841,0.00471,0.0,
1725100,1000,572.0,-0.2409,-0.0286,0.1690,0.00811,-0.02159,-0.00129,0.0,
1725120,1000,572.0,-0.6409,0.3644,0.0670,-0.02689,-0.05159,0.00271,0.0,
1725140,1000,572.0,-0.5469,0.2284,0.0290,-0.01589,-0.04059,0.00171,0.0,
1725160,1000,572.0,-0.5859,0.2604,-0.1360,-0.01889,-0.04459,0.00271,0.0,
1725180,1000,572.0,0.3161,-0.1836,0.1050,0.02111,0.01541,-0.00429,0.0,
1725200,1000,572.0,0.2281,0.0664,0.1370,0.00111,0.02141,0.00271,0.0,
1725220,1000,572.0,-0.0319,0.0734,0.1200,-0.00489,-0.00159,-0.00029,0.0,
1725240,1000,572.0,-0.4649,0.2814,0.1130,-0.02689,-0.03759,0.00571,0.0,
1725260,1000,572.0,0.7991,-0.2446,0.1470,0.01811,0.06241,0.00171,0.0,
1725280,1000,572.0,0.6211,-0.1106,0.1160,0.00511,0.05141,0.00271,0.0,
1725300,1000,572.0,0.1751,-0.1206,0.2230,0.00411,0.01441,0.00071,0.0,
1725320,1000,572.0,-0.3829,0.0354,0.1550,0.00011,-0.02859,0.00171,0.0,
1725340,1000,572.0,0.5791,-0.1016,0.2130,0.00711,0.04641,-0.00029,0.0,
1725360,1000,572.0,-0.1029,0.0814,0.1480,-0.00889,-0.00859,0.00271,0.0,
1725380,1000,572.0,0.1071,0.0324,0.0660,0.00111,0.01341,0.00071,0.0,
