# selected servo A
#META fw=tvc_char 2.1 test=B axis=0 servo_hz=333 neutral_us=1520 pulse_min=500 pulse_max=2500 win_lo=1370 win_hi=1690 pin_a=18 pin_b=19
#META imu_addr=0x69 who_am_i=0xEA gyro_cfg1=0x3F accel_cfg=0x39 gyro_div=0 gyro_lsb_per_dps=16.4000 acc_lsb_per_g=16384.0
#META i2c_err_at_start=0 buffered=1
#META imu_alive=1 imu_pass=0 imu_rate_hz=1907 g_mag=1.0454
#META gyro_bias_dps=2.3306,1.3877,-1.7717 gyro_noise_dps=0.1920,0.1828,0.1872 acc_noise_g=0.00390,0.00427,0.00414
#META limits_source=user axis_lo=1370 axis_hi=1690 axis_center=1520 axis_half=150
#WARN IMU health check did not pass -- see the health block above; this run is suspect
#META log_hz=1000 pre_ms=200 post_ms=2000 n=2200 arm_ms=1800 center_us=1520 half_travel_us=150
#COLS rec,t_us,phase,seq,axis,cmd_a,cmd_b,ax,ay,az,gx,gy,gz,flags
S,204000,post,8,0,1670,1520,-280,-896,-17112,43,26,-27,0
S,205000,post,8,0,1670,1520,-432,-952,-17200,38,27,-32,0
S,206000,post,8,0,1670,1520,-320,-992,-17024,38,28,-27,0
S,207000,post,8,0,1670,1520,-1896,-1608,-17392,34,16,-28,0
S,208000,post,8,0,1670,1520,-3832,-560,-17160,38,5,-22,0
S,209000,post,8,0,1670,1520,4264,-1416,-16632,38,11,-24,0
S,210000,post,8,0,1670,1520,-1096,-2208,-16560,42,25,-26,0
S,211000,post,8,0,1670,1520,-7136,760,-16800,44,4,-60,0
S,212001,post,8,0,1670,1520,-4760,-1104,-17504,49,-28,-73,0
S,213000,post,8,0,1670,1520,13888,-120,-16664,27,-5,-42,0
S,214000,post,8,0,1670,1520,-14040,1120,-19784,62,-148,-299,0
S,215000,post,8,0,1670,1520,-8952,-2440,-19760,104,-205,-383,0
S,216000,post,8,0,1670,1520,2384,-3088,-19736,99,-243,-551,0
S,217000,post,8,0,1670,1520,-23040,-10856,-22008,76,-303,-573,0
S,218000,post,8,0,1670,1520,-17416,-7304,-26288,153,-435,-414,0
S,219000,post,8,0,1670,1520,840,2288,-26184,132,-494,-324,0
S,220000,post,8,0,1670,1520,728,-208,-29864,93,-495,-351,0
S,221000,post,8,0,1670,1520,3392,-2280,-30464,110,-548,-341,0
S,222000,post,8,0,1670,1520,28040,1568,-28624,80,-520,-306,0
S,223000,post,8,0,1670,1520,3480,18016,-21880,39,-503,3,0
S,224000,post,8,0,1670,1520,-7960,23400,-7136,-77,-584,741,0
S,225000,post,8,0,1670,1520,-18056,-1680,1624,-127,-697,1142,0
S,226000,post,8,0,1670,1520,-8872,-21480,-4536,-75,-850,894,0
S,227000,post,8,0,1670,1520,-17920,-6176,-600,16,-932,176,0
S,228000,post,8,0,1670,1520,1904,7976,-7176,59,-1221,-333,0
S,229000,post,8,0,1670,1520,19432,9976,-10072,41,-1252,26,0
S,230000,post,8,0,1670,1520,4952,16712,-18744,-12,-1294,-75,0
S,231001,post,8,0,1670,1520,3224,-16384,-20280,-13,-1390,-96,0
S,232000,post,8,0,1670,1520,14640,-7992,-16320,28,-1440,240,0
S,233000,post,8,0,1670,1520,576,-3208,-17344,7,-1522,245,0
S,234000,post,8,0,1670,1520,-20296,13024,-17360,63,-1668,91,0
S,235000,post,8,0,1670,1520,-16424,7856,-16776,7,-2079,-29,0
S,236000,post,8,0,1670,1520,-8184,-14480,-21416,-1,-2259,97,0
S,237000,post,8,0,1670,1520,-8512,-8920,-22784,52,-2412,-32,0
S,238000,post,8,0,1670,1520,32,9600,-20872,54,-2555,-127,0
S,239001,post,8,0,1670,1520,-2744,17136,-18936,-9,-2650,107,0
S,240000,post,8,0,1670,1520,-4144,-376,-17528,-62,-2775,303,0
S,241000,post,8,0,1670,1520,4120,-12080,-12504,-37,-2885,259,0
S,242000,post,8,0,1670,1520,-1208,5088,-9216,38,-3046,50,0
S,243000,post,8,0,1670,1520,-3800,3880,-9832,8,-3140,112,0
S,244000,post,8,0,1670,1520,-1624,-1584,-13712,8,-3236,95,0
S,245000,post,8,0,1670,1520,-4672,-2704,-15048,18,-3336,24,0
S,246000,post,8,0,1670,1520,0,-16,-17104,12,-3431,44,0
S,247000,post,8,0,1670,1520,-1768,224,-18152,-3,-3500,82,0
S,248000,post,8,0,1670,1520,-3576,-80,-19848,5,-3628,44,0
S,249000,post,8,0,1670,1520,-6040,-144,-20040,-6,-3695,49,0
S,250000,post,8,0,1670,1520,-2224,-4264,-19864,-8,-3747,102,0
S,251000,post,8,0,1670,1520,-1712,-5480,-19864,9,-3790,122,0
S,252001,post,8,0,1670,1520,2664,-448,-18024,13,-3805,62,0
S,253000,post,8,0,1670,1520,5112,3856,-17352,13,-3804,3,0
S,254000,post,8,0,1670,1520,6688,-2104,-15432,-8,-3784,-3,0
S,255000,post,8,0,1670,1520,8064,-2432,-14776,-11,-3724,59,0
S,256000,post,8,0,1670,1520,9696,-64,-14464,-9,-3667,45,0
S,257001,post,8,0,1670,1520,1976,-288,-13536,-12,-3627,0,0
S,258000,post,8,0,1670,1520,-8936,552,-10664,-13,-3622,-57,0
S,259000,post,8,0,1670,1520,-6520,2368,-9640,-34,-3633,-126,0
S,260000,post,8,0,1670,1520,-7512,-4120,-10632,-40,-3632,-124,0
S,261000,post,8,0,1670,1520,-5400,11296,-20840,-18,-3621,59,0
S,262000,post,8,0,1670,1520,-19760,26056,-24800,-147,-3620,682,0
S,263000,post,8,0,1670,1520,-21712,24856,-28128,-276,-3676,713,0
S,264001,post,8,0,1670,1520,-7064,-848,-30320,-329,-3707,568,0
S,265000,post,8,0,1670,1520,5768,-16696,-29744,-288,-3645,398,0
S,266000,post,8,0,1670,1520,968,-22168,-25368,-213,-3572,231,0
S,267000,post,8,0,1670,1520,4024,-25296,-26008,-119,-3522,64,0
S,268000,post,8,0,1670,1520,6128,8624,-24320,1,-3438,-74,0
S,269000,post,8,0,1670,1520,13288,31152,-25440,-54,-3176,-808,0
S,270001,post,8,0,1670,1520,-27104,7624,-24160,-150,-3118,-811,0
S,271000,post,8,0,1670,1520,-8208,-808,-21016,-171,-3105,-485,0
S,272001,post,8,0,1670,1520,4912,-11008,-22352,-139,-2988,-70,0
S,273000,post,8,0,1670,1520,9152,4384,-20416,-143,-2820,74,0
S,274001,post,8,0,1670,1520,4488,448,-13664,-160,-2661,-8,0
S,275000,post,8,0,1670,1520,19248,3656,-15768,-148,-2532,-179,0
S,276000,post,8,0,1670,1520,23056,-3112,-11232,-166,-2068,-298,0
S,277001,post,8,0,1670,1520,7440,-14824,-9720,-117,-1841,-195,0
S,278000,post,8,0,1670,1520,2792,-17640,-11400,-35,-1644,-45,0
S,279000,post,8,0,1670,1520,1784,584,-12296,8,-1471,-22,0
S,280000,post,8,0,1670,1520,-10112,8536,-13112,1,-1315,-129,0
S,281000,post,8,0,1670,1520,-17760,2168,-14256,-13,-1194,-132,0
S,282000,post,8,0,1670,1520,-11976,-1352,-14464,-3,-1071,-102,0
S,283000,post,8,0,1670,1520,-5088,-12544,-13272,39,-780,-119,0
S,284000,post,8,0,1670,1520,-96,-14456,-11248,116,-598,-66,0
S,285000,post,8,0,1670,1520,4448,-10848,-9968,196,-392,-96,0
S,286000,post,8,0,1670,1520,6040,-11712,-9216,254,-148,-89,0
S,287000,post,8,0,1670,1520,-3352,-8272,-8896,307,62,-24,0
S,288000,post,8,0,1670,1520,-3568,184,-9768,322,235,44,0
S,289001,post,8,0,1670,1520,-6584,1480,-12872,316,571,0,0
S,290000,post,8,0,1670,1520,-9416,-2880,-14648,318,719,-4,0
S,291000,post,8,0,1670,1520,-6968,-2608,-16376,324,855,8,0
S,292000,post,8,0,1670,1520,-2344,-5136,-16680,329,995,35,0
S,293001,post,8,0,1670,1520,1392,-7944,-14616,348,1143,43,0
S,294000,post,8,0,1670,1520,1872,-7320,-13848,377,1298,32,0
S,295000,post,8,0,1670,1520,-1864,-3872,-13456,395,1445,31,0
S,296000,post,8,0,1670,1520,-3416,-312,-13936,395,1666,88,0
S,297000,post,8,0,1670,1520,-4656,3240,-15096,379,1735,112,0
S,298000,post,8,0,1670,1520,7496,-2640,-15592,342,1797,5,0
S,299001,post,8,0,1670,1520,-14296,-3720,-15296,347,1880,-141,0
S,300000,post,8,0,1670,1520,-6464,2768,-16360,339,1877,79,0
S,301000,post,8,0,1670,1520,6576,6304,-15944,290,1932,221,0
S,302000,post,8,0,1670,1520,-248,3304,-13568,258,2000,120,0
S,303000,post,8,0,1670,1520,5432,-3024,-16320,220,2070,18,0
S,304000,post,8,0,1670,1520,10848,2080,-18584,206,2137,180,0
S,305001,post,8,0,1670,1520,-1336,3808,-19184,178,2178,234,0
S,306000,post,8,0,1670,1520,136,-2640,-19152,167,2170,146,0
S,307000,post,8,0,1670,1520,4744,-1040,-19552,186,2178,5,0
S,308000,post,8,0,1670,1520,8528,2504,-20320,154,2187,-115,0
S,309000,post,8,0,1670,1520,-4968,-1296,-31408,155,2241,-8,0
S,310000,post,8,0,1670,1520,-10360,15792,-26496,135,2196,356,0
S,311000,post,8,0,1670,1520,5072,17480,-26792,63,2168,339,0
S,312000,post,8,0,1670,1520,-6656,3584,-24784,2,2146,223,0
S,313000,post,8,0,1670,1520,-11304,-4880,-23648,-2,2073,-46,0
S,314000,post,8,0,1670,1520,-8144,-11576,-22144,26,2004,-206,0
S,315000,post,8,0,1670,1520,-5736,-9440,-23792,60,1939,-275,0
S,316000,post,8,0,1670,1520,-7208,-9160,-25120,101,1855,-394,0
S,317000,post,8,0,1670,1520,-1216,-4888,-26712,180,1718,-527,0
S,318000,post,8,0,1670,1520,1208,1112,-26448,185,1676,-547,0
S,319001,post,8,0,1670,1520,1344,22904,-19704,125,1632,-343,0
S,320000,post,8,0,1670,1520,-5672,32096,-10336,-24,1586,325,0
S,321000,post,8,0,1670,1520,-16264,11568,-7840,-127,1490,787,0
S,322000,post,8,0,1670,1520,-9752,-5992,-8528,-131,1377,748,0
S,323000,post,8,0,1670,1520,-392,-27272,-816,11,1209,-140,0
S,324000,post,8,0,1670,1520,7832,-4536,-2640,87,1147,-290,0
S,325001,post,8,0,1670,1520,5480,3944,-7656,92,1111,-290,0
S,326000,post,8,0,1670,1520,1576,11760,-15344,71,1061,-316,0
S,327000,post,8,0,1670,1520,-5488,-6304,-18472,48,992,-119,0
S,328001,post,8,0,1670,1520,1304,-5328,-18672,58,906,172,0
S,329001,post,8,0,1670,1520,-6440,-512,-22928,58,831,151,0
S,330001,post,8,0,1670,1520,-16944,6816,-20128,77,565,-186,0
S,331000,post,8,0,1670,1520,-20928,1952,-19472,51,393,-71,0
S,332000,post,8,0,1670,1520,-7832,-11536,-19904,56,253,46,0
S,333000,post,8,0,1670,1520,-6768,-3424,-18664,78,132,-91,0
S,334000,post,8,0,1670,1520,1680,6528,-16336,68,36,-198,0
S,335000,post,8,0,1670,1520,-1888,6368,-14056,42,-41,-73,0
S,336000,post,8,0,1670,1520,3272,-7640,-14032,30,-124,43,0
S,337000,post,8,0,1670,1520,1512,-2952,-13472,47,-268,23,0
S,338000,post,8,0,1670,1520,-3216,-2896,-13216,44,-335,22,0
S,339001,post,8,0,1670,1520,-9272,-2592,-14752,70,-439,15,0
S,340000,post,8,0,1670,1520,-11096,-256,-16480,69,-570,-29,0
S,341000,post,8,0,1670,1520,-5648,1664,-18096,61,-679,-58,0
S,342000,post,8,0,1670,1520,-5088,392,-18816,48,-769,-36,0
S,343000,post,8,0,1670,1520,-216,880,-18480,36,-852,-25,0
S,344000,post,8,0,1670,1520,-3856,536,-17088,37,-989,-55,0
S,345000,post,8,0,1670,1520,-88,-2120,-15592,28,-1042,-16,0
S,346000,post,8,0,1670,1520,-664,-3976,-16096,33,-1087,-7,0
S,347000,post,8,0,1670,1520,-2512,-2936,-15952,53,-1137,-63,0
S,348000,post,8,0,1670,1520,-2184,1816,-15272,45,-1176,-110,0
S,349000,post,8,0,1670,1520,-2456,2792,-15664,31,-1214,-130,0
S,350000,post,8,0,1670,1520,-6640,-5184,-17040,14,-1255,-122,0
S,351000,post,8,0,1670,1520,-5624,-4688,-17856,37,-1349,-87,0
S,352000,post,8,0,1670,1520,-4488,552,-19280,33,-1375,-8,0
S,353000,post,8,0,1670,1520,-2632,-568,-19048,20,-1392,54,0
S,354001,post,8,0,1670,1520,-200,-1720,-18216,23,-1412,59,0
S,355000,post,8,0,1670,1520,448,-576,-17632,23,-1420,16,0
S,356000,post,8,0,1670,1520,960,-1872,-16848,17,-1417,-15,0
S,357001,post,8,0,1670,1520,-4912,-4064,-14768,17,-1414,-39,0
S,358000,post,8,0,1670,1520,-3368,-2424,-14608,35,-1433,-149,0
S,359000,post,8,0,1670,1520,-400,216,-13768,38,-1427,-179,0
S,360001,post,8,0,1670,1520,2920,2512,-13792,18,-1407,-174,0
S,361000,post,8,0,1670,1520,1568,2192,-13888,6,-1376,-137,0
S,362000,post,8,0,1670,1520,-736,2584,-13352,-13,-1354,-104,0
S,363000,post,8,0,1670,1520,-2728,2688,-13544,-30,-1335,-50,0
S,364000,post,8,0,1670,1520,-6696,8512,-17688,-119,-1314,214,0
S,365000,post,8,0,1670,1520,-10272,6936,-19192,-166,-1316,357,0
S,366000,post,8,0,1670,1520,-5336,6024,-21400,-205,-1324,458,0
S,367000,post,8,0,1670,1520,-1624,-616,-24440,-225,-1291,390,0
S,368000,post,8,0,1670,1520,-3984,-1520,-30656,-218,-1250,148,0
S,369000,post,8,0,1670,1520,-712,-10448,-32768,-203,-1223,-180,0
S,370000,post,8,0,1670,1520,-5008,-3776,-29296,-130,-1159,-334,0
S,371000,post,8,0,1670,1520,-4520,8632,-24552,-111,-1070,-67,0
S,372000,post,8,0,1670,1520,4400,-664,-17576,-133,-1021,-123,0
S,373000,post,8,0,1670,1520,-6024,-336,-13280,-120,-968,-318,0
S,374000,post,8,0,1670,1520,-2704,9960,-11280,-134,-950,-496,0
S,375000,post,8,0,1670,1520,-11920,-3376,-8304,-168,-932,-530,0
S,376000,post,8,0,1670,1520,-9816,-21048,-4288,-115,-919,-357,0
S,377000,post,8,0,1670,1520,1920,-600,-7952,-18,-896,-56,0
S,378000,post,8,0,1670,1520,3672,6688,-10304,-7,-769,-42,0
S,379000,post,8,0,1670,1520,-3016,-3024,-11528,-9,-720,-116,0
S,380000,post,8,0,1670,1520,16,-6568,-16192,22,-662,-58,0
S,381000,post,8,0,1670,1520,6096,632,-21032,39,-571,-41,0
S,382000,post,8,0,1670,1520,1880,-1192,-22440,26,-473,-101,0
S,383000,post,8,0,1670,1520,-1872,-3776,-21624,36,-402,-90,0
S,384000,post,8,0,1670,1520,6560,10888,-20848,46,-340,-33,0
S,385000,post,8,0,1670,1520,1400,3856,-18848,-29,-142,-91,0
S,386000,post,8,0,1670,1520,-456,-3744,-15824,-39,-61,-58,0
S,387000,post,8,0,1670,1520,-9560,-3424,-15416,-27,-22,-36,0
S,388001,post,8,0,1670,1520,15872,3760,-13632,-29,68,-12,0
S,389000,post,8,0,1670,1520,-12904,-7448,-12480,-20,132,-2,0
S,390000,post,8,0,1670,1520,-5136,-2712,-11112,7,151,-48,0
S,391000,post,8,0,1670,1520,-5584,-480,-12712,33,205,-12,0
S,392000,post,8,0,1670,1520,-11480,-1624,-13352,75,259,-15,0
S,393000,post,8,0,1670,1520,-2520,-10088,-12888,103,276,13,0
S,394000,post,8,0,1670,1520,-1440,776,-13968,130,341,-11,0
S,395000,post,8,0,1670,1520,-8672,3976,-14928,106,379,-57,0
S,396000,post,8,0,1670,1520,2024,-2112,-17232,99,425,10,0
S,397001,post,8,0,1670,1520,-5128,-3712,-18736,108,473,46,0
S,398000,post,8,0,1670,1520,-160,1464,-19216,104,510,14,0
S,399000,post,8,0,1670,1520,-720,-504,-18984,64,599,47,0
S,400000,post,8,0,1670,1520,1512,-1992,-18536,60,641,62,0
S,401000,post,8,0,1670,1520,-912,1112,-17688,61,668,33,0
S,402000,post,8,0,1670,1520,1224,2760,-16984,36,693,34,0
S,403000,post,8,0,1670,1520,-2624,-3448,-15656,33,716,63,0
S,404000,post,8,0,1670,1520,-1448,-2080,-15416,27,734,73,0
S,405000,post,8,0,1670,1520,-4880,1112,-15224,20,759,33,0
S,406001,post,8,0,1670,1520,-2760,-1176,-15232,9,756,19,0
S,407000,post,8,0,1670,1520,-5128,-4016,-15472,15,756,42,0
S,408000,post,8,0,1670,1520,-4704,-1176,-16072,22,750,74,0
S,409000,post,8,0,1670,1520,-3680,-1136,-16128,19,749,100,0
S,410000,post,8,0,1670,1520,-4520,-2000,-16848,16,736,103,0
S,411000,post,8,0,1670,1520,-64,-176,-17720,17,725,69,0
S,412000,post,8,0,1670,1520,-1280,8,-18472,8,706,-193,0
S,413000,post,8,0,1670,1520,-8024,2080,-18240,-12,681,-185,0
S,414000,post,8,0,1670,1520,-2568,128,-18208,-29,659,-36,0
S,415000,post,8,0,1670,1520,-16,-4248,-19760,-33,650,62,0
S,416000,post,8,0,1670,1520,-3640,-5056,-19440,-17,627,87,0
S,417000,post,8,0,1670,1520,-2552,-1344,-18168,-17,601,50,0
S,418000,post,8,0,1670,1520,1968,1416,-17168,-19,592,-7,0
S,419000,post,8,0,1670,1520,-1488,1192,-18080,-35,595,-49,0
S,420000,post,8,0,1670,1520,-2144,2280,-18400,-34,579,-35,0
S,421001,post,8,0,1670,1520,-3240,576,-18096,-55,558,-9,0
S,422000,post,8,0,1670,1520,-4448,-1416,-17992,-63,535,-15,0
S,423000,post,8,0,1670,1520,-8464,-2416,-17488,-54,503,-56,0
S,424001,post,8,0,1670,1520,-2688,-1240,-17800,-51,468,-85,0
S,425000,post,8,0,1670,1520,-6264,1920,-17024,-49,437,-87,0
S,426000,post,8,0,1670,1520,-1904,-872,-16648,-71,367,-98,0
S,427000,post,8,0,1670,1520,-632,-552,-16096,-65,346,-51,0
S,428000,post,8,0,1670,1520,-1568,96,-15776,-73,333,-40,0
S,429000,post,8,0,1670,1520,-3416,-2624,-15344,-74,307,-41,0
S,430000,post,8,0,1670,1520,-520,-2744,-15904,-61,277,-26,0
S,431001,post,8,0,1670,1520,-1552,-1984,-16040,-52,262,-11,0
S,432000,post,8,0,1670,1520,-4008,-1296,-16872,-48,245,-13,0
S,433000,post,8,0,1670,1520,-5120,-2640,-17560,-47,192,-18,0
S,434000,post,8,0,1670,1520,-5112,-1136,-17816,-31,160,-12,0
S,435000,post,8,0,1670,1520,-5400,-360,-18144,-29,126,-10,0
S,436000,post,8,0,1670,1520,-5264,208,-17976,-24,92,-27,0
S,437000,post,8,0,1670,1520,-4296,-688,-17800,-27,64,-31,0
S,438000,post,8,0,1670,1520,-4280,-1008,-17136,-18,32,-25,0
S,439000,post,8,0,1670,1520,-2856,-560,-16136,-13,-23,-35,0
S,440001,post,8,0,1670,1520,-2352,-744,-15824,-15,-56,-29,0
S,441000,post,8,0,1670,1520,-1856,-1192,-16136,-10,-70,-19,0
S,442000,post,8,0,1670,1520,-2336,-1336,-16304,-4,-90,-1,0
S,443000,post,8,0,1670,1520,-1960,-1128,-16712,-7,-116,7,0
S,444000,post,8,0,1670,1520,-2792,-1552,-16712,-2,-147,2,0
S,445000,post,8,0,1670,1520,-2704,-1392,-17400,9,-167,-13,0
S,446000,post,8,0,1670,1520,-3128,-784,-17256,14,-205,-9,0
S,447000,post,8,0,1670,1520,-2872,-728,-17296,19,-230,-9,0
S,448001,post,8,0,1670,1520,-3456,-768,-17216,21,-253,-14,0
S,449000,post,8,0,1670,1520,-3224,-200,-17056,25,-273,-14,0
S,450000,post,8,0,1670,1520,-3584,-72,-16880,26,-292,-8,0
S,451000,post,8,0,1670,1520,-3872,-472,-16752,21,-306,-11,0
S,452000,post,8,0,1670,1520,-3008,-688,-16728,25,-323,-9,0
S,453000,post,8,0,1670,1520,-2432,-776,-16872,28,-353,-15,0
S,454000,post,8,0,1670,1520,-1936,-1360,-16984,27,-363,-7,0
S,455000,post,8,0,1670,1520,-1872,-1032,-17232,30,-366,-11,0
S,456000,post,8,0,1670,1520,-1624,-640,-17272,39,-372,-14,0
S,457000,post,8,0,1670,1520,-3248,-696,-17456,33,-379,-11,0
S,458000,post,8,0,1670,1520,-1424,-752,-17392,33,-385,-6,0
S,459001,post,8,0,1670,1520,-1912,-64,-17120,40,-385,-4,0
S,460000,post,8,0,1670,1520,-1536,-1216,-17032,35,-382,-13,0
S,461000,post,8,0,1670,1520,880,-1832,-16712,43,-369,-9,0
S,462000,post,8,0,1670,1520,-1344,2384,-16920,45,-353,-27,0
S,463000,post,8,0,1670,1520,-2000,2352,-17656,35,-344,-34,0
S,464001,post,8,0,1670,1520,-2720,-680,-18248,26,-332,-19,0
S,465000,post,8,0,1670,1520,-2816,-1288,-18352,25,-319,8,0
S,466000,post,8,0,1670,1520,-2856,-1136,-17984,29,-297,29,0
S,467000,post,8,0,1670,1520,-3328,-4176,-17720,41,-271,-39,0
S,468000,post,8,0,1670,1520,-3080,-2768,-17416,62,-260,-67,0
S,469000,post,8,0,1670,1520,-3328,-1728,-16672,72,-240,-70,0
S,470000,post,8,0,1670,1520,-4784,-1928,-16448,78,-226,-68,0
S,471000,post,8,0,1670,1520,-4528,-2576,-16048,89,-218,-78,0
S,472000,post,8,0,1670,1520,-4520,-1728,-15624,106,-212,-84,0
S,473000,post,8,0,1670,1520,-3712,-1320,-15136,110,-200,-87,0
S,474000,post,8,0,1670,1520,-3344,-2536,-15448,114,-166,-76,0
S,475000,post,8,0,1670,1520,-1792,-2040,-15648,129,-143,-68,0
S,476000,post,8,0,1670,1520,-2000,-1520,-16112,134,-117,-57,0
S,477000,post,8,0,1670,1520,-1552,-648,-16720,141,-93,-44,0
S,478000,post,8,0,1670,1520,-1576,-1304,-16976,135,-57,-44,0
S,479000,post,8,0,1670,1520,-1672,-808,-17216,133,-30,-39,0
S,480000,post,8,0,1670,1520,-2288,-80,-17504,129,19,-41,0
S,481000,post,8,0,1670,1520,-2304,-1344,-17232,129,45,-38,0
S,482000,post,8,0,1670,1520,-2584,-2256,-16752,127,69,-36,0
S,483000,post,8,0,1670,1520,-2600,-1240,-16304,130,88,-33,0
S,484000,post,8,0,1670,1520,-2728,-552,-15992,131,103,-32,0
S,485000,post,8,0,1670,1520,-2576,-1384,-15632,129,124,-27,0
S,486000,post,8,0,1670,1520,-3248,-1424,-16120,133,136,-24,0
S,487001,post,8,0,1670,1520,-2992,-1584,-16280,131,168,-28,0
S,488000,post,8,0,1670,1520,-3056,-1752,-16576,134,175,-24,0
S,489000,post,8,0,1670,1520,-3096,-1456,-16920,134,183,-22,0
S,490001,post,8,0,1670,1520,-2576,-368,-17112,129,198,-27,0
S,491000,post,8,0,1670,1520,-2776,-440,-17168,121,207,-22,0
S,492001,post,8,0,1670,1520,-1968,-1456,-17192,118,222,-20,0
S,493000,post,8,0,1670,1520,-2384,552,-17144,113,236,-26,0
S,494001,post,8,0,1670,1520,-2320,-400,-17152,89,255,-9,0
S,495001,post,8,0,1670,1520,-2248,-856,-17032,86,257,-2,0
S,496000,post,8,0,1670,1520,-2648,-192,-17200,79,260,-4,0
S,497000,post,8,0,1670,1520,-3192,-88,-17264,71,261,0,0
S,498000,post,8,0,1670,1520,-2896,-912,-17096,58,262,-1,0
S,499000,post,8,0,1670,1520,-3280,-736,-17080,47,254,-2,0
S,500001,post,8,0,1670,1520,-3792,-1320,-17056,40,254,1,0
S,501000,post,8,0,1670,1520,-2200,-1392,-17032,31,239,-7,0
S,502001,post,8,0,1670,1520,-3360,-1448,-16824,31,227,-3,0
S,503000,post,8,0,1670,1520,-1888,-1352,-16784,32,218,-12,0
S,504000,post,8,0,1670,1520,-1792,-1776,-16464,29,213,-14,0
S,505000,post,8,0,1670,1520,-2016,-1000,-16592,27,215,-19,0
S,506000,post,8,0,1670,1520,-2224,-840,-16640,24,210,-21,0
S,507000,post,8,0,1670,1520,-2896,-432,-16736,15,199,-11,0
S,508000,post,8,0,1670,1520,-3416,-344,-16832,6,185,-2,0
S,509000,post,8,0,1670,1520,-3056,-672,-16984,-3,168,-5,0
S,510000,post,8,0,1670,1520,-3632,-832,-17144,4,148,-16,0
S,511000,post,8,0,1670,1520,-3416,-200,-17104,-4,131,-29,0
S,512000,post,8,0,1670,1520,-3096,-272,-17256,-12,112,-27,0
S,513000,post,8,0,1670,1520,-3136,-952,-17264,-15,90,-32,0
S,514000,post,8,0,1670,1520,-2248,-688,-16928,-24,65,-39,0
S,515000,post,8,0,1670,1520,-1848,-736,-16840,-25,57,-41,0
S,516000,post,8,0,1670,1520,-2008,-1272,-16784,-31,46,-35,0
S,517000,post,8,0,1670,1520,-2192,-1168,-16744,-27,39,-38,0
S,518000,post,8,0,1670,1520,-2336,-968,-16912,-27,24,-37,0
S,519000,post,8,0,1670,1520,-2864,-1080,-16720,-30,10,-42,0
S,520000,post,8,0,1670,1520,-3000,-952,-16912,-36,2,-39,0
S,521000,post,8,0,1670,1520,-3560,-248,-16752,-40,-28,-41,0
S,522001,post,8,0,1670,1520,-4016,24,-17008,-46,-40,-36,0
S,523000,post,8,0,1670,1520,-3760,40,-17000,-47,-61,-34,0
S,524000,post,8,0,1670,1520,-3240,-384,-16760,-53,-77,-31,0
S,525000,post,8,0,1670,1520,-2744,-848,-16688,-56,-91,-37,0
S,526000,post,8,0,1670,1520,-2344,-864,-16800,-54,-103,-31,0
S,527000,post,8,0,1670,1520,-1792,-1112,-16920,-54,-104,-28,0
S,528000,post,8,0,1670,1520,-2056,-1280,-17048,-50,-110,-17,0
S,529000,post,8,0,1670,1520,-2712,-824,-17208,-56,-120,-18,0
S,530000,post,8,0,1670,1520,-2968,-752,-17240,-56,-129,-15,0
S,531000,post,8,0,1670,1520,-2296,-904,-17288,-54,-135,-19,0
S,532000,post,8,0,1670,1520,-2512,-624,-17288,-48,-139,-31,0
S,533000,post,8,0,1670,1520,-2296,-552,-17264,-47,-134,-41,0
S,534000,post,8,0,1670,1520,-2280,-808,-17056,-53,-130,-26,0
S,535000,post,8,0,1670,1520,-1824,-1344,-17088,-51,-120,-13,0
S,536000,post,8,0,1670,1520,-2960,-680,-16904,-37,-109,-22,0
S,537001,post,8,0,1670,1520,-3352,-1016,-16952,-42,-107,-24,0
S,538001,post,8,0,1670,1520,-3128,-1312,-16920,-34,-105,-21,0
S,539000,post,8,0,1670,1520,-3496,-1520,-16752,-18,-106,-19,0
S,540000,post,8,0,1670,1520,-3816,-1328,-16592,-17,-104,-28,0
S,541000,post,8,0,1670,1520,-2768,-1696,-16472,-2,-98,-36,0
S,542000,post,8,0,1670,1520,-3008,-1488,-16528,17,-86,-40,0
S,543000,post,8,0,1670,1520,-2408,-1432,-16552,23,-77,-32,0
S,544000,post,8,0,1670,1520,-2176,-1600,-16656,29,-67,-30,0
S,545001,post,8,0,1670,1520,-2520,-1064,-16760,35,-62,-40,0
S,546000,post,8,0,1670,1520,-2656,-1208,-17032,44,-48,-42,0
S,547000,post,8,0,1670,1520,-2712,-1072,-17032,52,-34,-42,0
S,548000,post,8,0,1670,1520,-2880,-920,-16912,60,-17,-38,0
S,549000,post,8,0,1670,1520,-2624,-1144,-16760,72,4,-41,0
S,550000,post,8,0,1670,1520,-2920,-1464,-16752,76,21,-30,0
S,551000,post,8,0,1670,1520,-3048,-1168,-16528,77,28,-34,0
S,552000,post,8,0,1670,1520,-2912,-1272,-16512,91,35,-32,0
S,553000,post,8,0,1670,1520,-2952,-1448,-16512,93,45,-32,0
S,554000,post,8,0,1670,1520,-2920,-1344,-16552,97,52,-34,0
S,555000,post,8,0,1670,1520,-2712,-1376,-16560,109,65,-37,0
S,556000,post,8,0,1670,1520,-2536,-1160,-16784,108,77,-35,0
S,557000,post,8,0,1670,1520,-2392,-960,-17008,105,82,-32,0
