rec,t_us,phase,seq,axis,gimbal,cmd_outer,cmd_inner,ax,ay,az,gx,gy,gz,flags,packet_seq,jitter_us
S,246978,health,0,-1,none,1520,1520,-304,-624,-17192,29,21,-28,0,239,8
S,247977,health,0,-1,none,1520,1520,-312,-560,-16992,28,22,-27,0,240,7
S,248976,health,0,-1,none,1520,1520,-256,-616,-17048,25,20,-27,0,241,6
S,249975,health,0,-1,none,1520,1520,-304,-536,-16992,34,22,-24,0,242,5
S,250974,health,0,-1,none,1520,1520,-232,-568,-17192,36,20,-22,0,243,4
S,251973,health,0,-1,none,1520,1520,-424,-552,-17152,33,18,-24,0,244,3
S,252972,health,0,-1,none,1520,1520,-312,-536,-16960,36,22,-30,0,245,2
S,253971,health,0,-1,none,1520,1520,-264,-504,-17032,31,18,-33,0,246,1
S,254981,health,0,-1,none,1520,1520,-224,-544,-17056,35,18,-23,0,247,11
S,255980,health,0,-1,none,1520,1520,-216,-640,-17096,26,14,-29,0,248,10
S,256979,health,0,-1,none,1520,1520,-352,-584,-17072,24,21,-26,0,249,9
S,257978,health,0,-1,none,1520,1520,-344,-512,-16976,36,20,-24,0,250,8
S,258977,health,0,-1,none,1520,1520,-200,-576,-17032,31,20,-28,0,251,7
S,259976,health,0,-1,none,1520,1520,-328,-600,-17024,39,14,-30,0,252,6
S,260975,health,0,-1,none,1520,1520,-176,-552,-16992,35,17,-29,0,253,5
S,261974,health,0,-1,none,1520,1520,-408,-656,-17136,31,18,-30,0,254,4
S,262973,health,0,-1,none,1520,1520,-432,-528,-17056,32,15,-29,0,255,3
S,263973,health,0,-1,none,1520,1520,-312,-680,-17144,31,17,-28,0,256,3
S,264972,health,0,-1,none,1520,1520,-232,-616,-17048,25,21,-30,0,257,2
S,265971,health,0,-1,none,1520,1520,-280,-560,-16984,25,20,-31,0,258,1
S,266981,health,0,-1,none,1520,1520,-296,-648,-17136,31,23,-30,0,259,11
S,267980,health,0,-1,none,1520,1520,-288,-688,-16984,38,19,-26,0,260,10
S,268979,health,0,-1,none,1520,1520,-296,-608,-17032,34,19,-24,0,261,9
S,269978,health,0,-1,none,1520,1520,-224,-680,-17032,30,20,-27,0,262,8
S,270977,health,0,-1,none,1520,1520,-304,-800,-17056,37,19,-23,0,263,7
S,271976,health,0,-1,none,1520,1520,-200,-752,-17112,35,17,-26,0,264,6
S,272975,health,0,-1,none,1520,1520,-368,-664,-17032,27,15,-30,0,265,5
S,273974,health,0,-1,none,1520,1520,-208,-704,-17096,31,19,-23,0,266,4
S,274973,health,0,-1,none,1520,1520,-200,-672,-17000,31,13,-24,0,267,3
S,275972,health,0,-1,none,1520,1520,-224,-552,-17040,34,17,-28,0,268,2
S,276971,health,0,-1,none,1520,1520,-272,-576,-17080,34,21,-25,0,269,1
S,277981,health,0,-1,none,1520,1520,-368,-696,-17144,29,18,-24,0,270,11
S,278980,health,0,-1,none,1520,1520,-296,-696,-17016,34,20,-25,0,271,10
S,279979,health,0,-1,none,1520,1520,-304,-600,-16984,34,18,-29,0,272,9
S,280978,health,0,-1,none,1520,1520,-216,-648,-16920,29,17,-31,0,273,8
S,281977,health,0,-1,none,1520,1520,-248,-608,-17160,34,15,-28,0,274,7
S,282976,health,0,-1,none,1520,1520,-240,-648,-17064,34,16,-29,0,275,6
S,283975,health,0,-1,none,1520,1520,-312,-704,-17072,30,20,-23,0,276,5
