rec,t_us,phase,seq,axis,gimbal,cmd_outer,cmd_inner,ax,ay,az,gx,gy,gz,flags,packet_seq,jitter_us
S,256959,health,0,-1,none,1520,1520,-240,-600,-17088,30,22,-29,0,249,2
S,257959,health,0,-1,none,1520,1520,-264,-576,-16992,33,18,-23,0,250,2
S,258958,health,0,-1,none,1520,1520,-128,-592,-17032,29,14,-28,0,251,1
S,259968,health,0,-1,none,1520,1520,-128,-552,-17064,32,17,-30,0,252,11
S,260967,health,0,-1,none,1520,1520,-208,-632,-17032,31,21,-25,0,253,10
S,261966,health,0,-1,none,1520,1520,-272,-648,-17048,38,20,-23,0,254,9
S,262965,health,0,-1,none,1520,1520,-344,-560,-17088,36,20,-20,0,255,8
S,263964,health,0,-1,none,1520,1520,-256,-664,-17024,39,20,-24,0,256,7
S,264963,health,0,-1,none,1520,1520,-344,-552,-17016,29,19,-30,0,257,6
S,265962,health,0,-1,none,1520,1520,-208,-640,-16984,32,17,-31,0,258,5
S,266961,health,0,-1,none,1520,1520,-200,-616,-17016,32,24,-29,0,259,4
S,267961,health,0,-1,none,1520,1520,-312,-616,-16960,30,22,-24,0,260,4
S,268960,health,0,-1,none,1520,1520,-264,-632,-17032,32,13,-25,0,261,3
S,269960,health,0,-1,none,1520,1520,-232,-536,-17104,35,17,-25,0,262,3
S,270959,health,0,-1,none,1520,1520,-272,-560,-17016,27,23,-29,0,263,2
S,271958,health,0,-1,none,1520,1520,-272,-560,-17024,30,21,-30,0,264,1
S,272968,health,0,-1,none,1520,1520,-280,-560,-16968,35,21,-25,0,265,11
S,273967,health,0,-1,none,1520,1520,-296,-560,-17008,38,19,-28,0,266,10
S,274966,health,0,-1,none,1520,1520,-200,-552,-16976,32,18,-32,0,267,9
S,275965,health,0,-1,none,1520,1520,-288,-568,-17112,32,21,-29,0,268,8
S,276964,health,0,-1,none,1520,1520,-208,-512,-16992,32,19,-25,0,269,7
S,277963,health,0,-1,none,1520,1520,-328,-656,-16880,29,21,-30,0,270,6
S,278962,health,0,-1,none,1520,1520,-312,-536,-16968,35,23,-22,0,271,5
S,279961,health,0,-1,none,1520,1520,-440,-520,-16928,35,26,-24,0,272,4
S,280960,health,0,-1,none,1520,1520,-232,-568,-16968,34,20,-30,0,273,3
S,281960,health,0,-1,none,1520,1520,-232,-592,-16984,34,17,-27,0,274,3
S,282959,health,0,-1,none,1520,1520,-296,-568,-17056,30,22,-26,0,275,2
S,283958,health,0,-1,none,1520,1520,-320,-616,-17064,31,19,-32,0,276,1
S,284968,health,0,-1,none,1520,1520,-312,-560,-17000,30,18,-27,0,277,11
S,285967,health,0,-1,none,1520,1520,-304,-568,-17104,31,19,-28,0,278,10
S,286966,health,0,-1,none,1520,1520,-320,-672,-17016,41,20,-26,0,279,9
S,287965,health,0,-1,none,1520,1520,-304,-584,-17128,35,19,-29,0,280,8
S,288964,health,0,-1,none,1520,1520,-224,-648,-17088,32,14,-24,0,281,7
S,289963,health,0,-1,none,1520,1520,-256,-464,-17048,31,19,-29,0,282,6
S,290962,health,0,-1,none,1520,1520,-224,-568,-17000,26,20,-29,0,283,5
S,291961,health,0,-1,none,1520,1520,-312,-608,-17120,30,19,-25,0,284,4
S,292960,health,0,-1,none,1520,1520,-136,-624,-17040,29,17,-24,0,285,3
S,293959,health,0,-1,none,1520,1520,-216,-488,-17040,31,15,-29,0,286,2
S,294958,health,0,-1,none,1520,1520,-304,-672,-17048,30,22,-26,0,287,1
S,295968,health,0,-1,none,1520,1520,-216,-592,-17032,25,15,-24,0,288,11
S,296967,health,0,-1,none,1520,1520,-272,-560,-17192,36,16,-25,0,289,10
S,297966,health,0,-1,none,1520,1520,-336,-632,-17024,28,18,-25,0,290,9
S,298965,health,0,-1,none,1520,1520,-184,-528,-16968,29,18,-28,0,291,8
S,299964,health,0,-1,none,1520,1520,-224,-472,-17016,30,19,-31,0,292,7
S,300963,health,0,-1,none,1520,1520,-248,-560,-17080,32,10,-24,0,293,6
S,301962,health,0,-1,none,1520,1520,-384,-704,-17032,35,19,-28,0,294,5
S,302961,health,0,-1,none,1520,1520,-152,-584,-17032,34,25,-24,0,295,4
S,303960,health,0,-1,none,1520,1520,-384,-648,-17088,30,25,-27,0,296,3
S,304959,health,0,-1,none,1520,1520,-288,-576,-17136,31,20,-24,0,297,2
S,305959,health,0,-1,none,1520,1520,-224,-544,-16928,34,19,-27,0,298,2
S,306958,health,0,-1,none,1520,1520,-248,-624,-17008,31,20,-27,0,299,1
S,307957,health,0,-1,none,1520,1520,-280,-608,-17096,36,16,-28,0,300,0
S,308968,health,0,-1,none,1520,1520,-336,-664,-17040,36,16,-26,0,301,11
S,309967,health,0,-1,none,1520,1520,-296,-592,-17112,34,17,-31,0,302,10
